62, 16, 5437, 2, df
63, 16, 5437, 2, ff
0, 24, 5437, 2, ff
1, 24, 5437, 2, ff
2, 24, 5437, 2, ff
3, 24, 5437, 2, ff
4, 24, 5437, 2, ff
5, 24, 5437, 2, ff
6, 24, 5437, 2, ff
7, 24, 5437, 2, ff
8, 24, 5437, 2, ff
9, 24, 5437, 2, ee
10, 24, 5437, 2, ff
11, 24, 5437, 2, ff
12, 24, 5437, 2, fe
13, 24, 5437, 2, f7
14, 24, 5437, 2, ff
15, 24, 5437, 2, ff
16, 24, 5437, 2, ff
17, 24, 5437, 2, ff
18, 24, 5437, 2, ee
19, 24, 5437, 2, db
20, 24, 5437, 2, be
21, 24, 5437, 2, fb
22, 24, 5437, 2, fb
23, 24, 5437, 2, ff
24, 24, 5437, 2, ef
25, 24, 5437, 2, ff
26, 24, 5437, 2, df
27, 24, 5437, 2, 7f
28, 24, 5437, 2, f7
29, 24, 5437, 2, ff
30, 24, 5437, 2, ff
31, 24, 5437, 2, ff
32, 24, 5437, 2, ff
33, 24, 5437, 2, ff
34, 24, 5437, 2, ff
35, 24, 5437, 2, ff
36, 24, 5437, 2, ff
37, 24, 5437, 2, ff
38, 24, 5437, 2, ff
39, 24, 5437, 2, ff
40, 24, 5437, 2, ab
41, 24, 5437, 2, f7
42, 24, 5437, 2, 7b
43, 24, 5437, 2, 6e
44, 24, 5437, 2, f7
45, 24, 5437, 2, df
46, 24, 5437, 2, fe
47, 24, 5437, 2, bf
48, 24, 5437, 2, ff
49, 24, 5437, 2, fe
50, 24, 5437, 2, bf
51, 24, 5437, 2, ff
52, 24, 5437, 2, fd
53, 24, 5437, 2, ff
54, 24, 5437, 2, 91
55, 24, 5437, 2, bf
56, 24, 5437, 2, ff
57, 24, 5437, 2, ff
58, 24, 5437, 2, ff
59, 24, 5437, 2, ff
60, 24, 5437, 2, fd
61, 24, 5437, 2, f3
62, 24, 5437, 2, df
63, 24, 5437, 2, df
0, 32, 5437, 2, ff
1, 32, 5437, 2, ff
2, 32, 5437, 2, ff
3, 32, 5437, 2, ff
4, 32, 5437, 2, ff
5, 32, 5437, 2, ff
6, 32, 5437, 2, ff
7, 32, 5437, 2, ff
8, 32, 5437, 2, ff
9, 32, 5437, 2, ee
10, 32, 5437, 2, ff
11, 32, 5437, 2, ff
12, 32, 5437, 2, fe
13, 32, 5437, 2, f7
14, 32, 5437, 2, ff
15, 32, 5437, 2, ff
16, 32, 5437, 2, ff
17, 32, 5437, 2, fd
18, 32, 5437, 2, ee
19, 32, 5437, 2, db
20, 32, 5437, 2, be
21, 32, 5437, 2, fb
22, 32, 5437, 2, fb
23, 32, 5437, 2, ff
24, 32, 5437, 2, ef
25, 32, 5437, 2, ff
26, 32, 5437, 2, df
27, 32, 5437, 2, 7f
28, 32, 5437, 2, f7
29, 32, 5437, 2, ff
30, 32, 5437, 2, ff
31, 32, 5437, 2, ff
32, 32, 5437, 2, ff
33, 32, 5437, 2, ff
34, 32, 5437, 2, ff
35, 32, 5437, 2, ff
36, 32, 5437, 2, ff
37, 32, 5437, 2, ff
38, 32, 5437, 2, ff
39, 32, 5437, 2, ff
40, 32, 5437, 2, ab
41, 32, 5437, 2, f7
42, 32, 5437, 2, 7b
43, 32, 5437, 2, fe
44, 32, 5437, 2, f7
45, 32, 5437, 2, df
46, 32, 5437, 2, fe
47, 32, 5437, 2, bf
48, 32, 5437, 2, ff
49, 32, 5437, 2, fe
50, 32, 5437, 2, bf
51, 32, 5437, 2, ff
52, 32, 5437, 2, fd
53, 32, 5437, 2, ff
54, 32, 5437, 2, 91
55, 32, 5437, 2, bf
56, 32, 5437, 2, ff
57, 32, 5437, 2, ff
58, 32, 5437, 2, ff
59, 32, 5437, 2, ff
60, 32, 5437, 2, fd
61, 32, 5437, 2, f3
62, 32, 5437, 2, df
63, 32, 5437, 2, df
0, 40, 5437, 2, ff
1, 40, 5437, 2, ff
2, 40, 5437, 2, ff
3, 40, 5437, 2, ff
4, 40, 5437, 2, ff
5, 40, 5437, 2, ff
6, 40, 5437, 2, ff
7, 40, 5437, 2, ff
8, 40, 5437, 2, f7
9, 40, 5437, 2, ee
10, 40, 5437, 2, ff
11, 40, 5437, 2, ff
12, 40, 5437, 2, fe
13, 40, 5437, 2, f7
14, 40, 5437, 2, ff
15, 40, 5437, 2, ff
16, 40, 5437, 2, ff
17, 40, 5437, 2, ff
18, 40, 5437, 2, ee
19, 40, 5437, 2, db
20, 40, 5437, 2, be
21, 40, 5437, 2, fb
22, 40, 5437, 2, fb
23, 40, 5437, 2, ff
24, 40, 5437, 2, ef
25, 40, 5437, 2, ff
26, 40, 5437, 2, df
27, 40, 5437, 2, 7f
28, 40, 5437, 2, f7
29, 40, 5437, 2, ff
30, 40, 5437, 2, ff
31, 40, 5437, 2, ff
32, 40, 5437, 2, ff
33, 40, 5437, 2, ff
34, 40, 5437, 2, ff
35, 40, 5437, 2, ff
36, 40, 5437, 2, ff
37, 40, 5437, 2, ff
38, 40, 5437, 2, ff
39, 40, 5437, 2, ff
40, 40, 5437, 2, ab
41, 40, 5437, 2, f7
42, 40, 5437, 2, 7b
43, 40, 5437, 2, 7e
44, 40, 5437, 2, ff
45, 40, 5437, 2, df
46, 40, 5437, 2, fe
47, 40, 5437, 2, bf
48, 40, 5437, 2, ff
49, 40, 5437, 2, fe
50, 40, 5437, 2, bf
51, 40, 5437, 2, ff
52, 40, 5437, 2, fd
53, 40, 5437, 2, ff
54, 40, 5437, 2, 91
55, 40, 5437, 2, bf
56, 40, 5437, 2, ff
57, 40, 5437, 2, ef
58, 40, 5437, 2, ff
59, 40, 5437, 2, ff
60, 40, 5437, 2, fd
61, 40, 5437, 2, f3
62, 40, 5437, 2, df
63, 40, 5437, 2, ff
0, 48, 5437, 2, ab
1, 48, 5437, 2, 36
2, 48, 5437, 2, ba
3, 48, 5437, 2, b6
4, 48, 5437, 2, f2
5, 48, 5437, 2, c1
6, 48, 5437, 2, 63
7, 48, 5437, 2, 4f
8, 48, 5437, 2, f7
9, 48, 5437, 2, ee
10, 48, 5437, 2, ff
11, 48, 5437, 2, ff
12, 48, 5437, 2, fe
13, 48, 5437, 2, f7
14, 48, 5437, 2, ff
15, 48, 5437, 2, ff
16, 48, 5437, 2, ff
17, 48, 5437, 2, ff
18, 48, 5437, 2, ee
19, 48, 5437, 2, db
20, 48, 5437, 2, be
21, 48, 5437, 2, fb
22, 48, 5437, 2, fb
23, 48, 5437, 2, ff
24, 48, 5437, 2, ef
25, 48, 5437, 2, ff
26, 48, 5437, 2, df
27, 48, 5437, 2, 7f
28, 48, 5437, 2, f7
29, 48, 5437, 2, ff
30, 48, 5437, 2, ff
31, 48, 5437, 2, ff
32, 48, 5437, 2, ab
33, 48, 5437, 2, 36
34, 48, 5437, 2, ba
35, 48, 5437, 2, b6
36, 48, 5437, 2, f2
37, 48, 5437, 2, c1
38, 48, 5437, 2, 63
39, 48, 5437, 2, 4f
40, 48, 5437, 2, ab
41, 48, 5437, 2, f7
42, 48, 5437, 2, 7b
43, 48, 5437, 2, 6e
44, 48, 5437, 2, f7
45, 48, 5437, 2, df
46, 48, 5437, 2, fe
47, 48, 5437, 2, af
48, 48, 5437, 2, ff
49, 48, 5437, 2, fe
50, 48, 5437, 2, bf
51, 48, 5437, 2, ff
52, 48, 5437, 2, fd
53, 48, 5437, 2, ff
54, 48, 5437, 2, 91
55, 48, 5437, 2, bf
56, 48, 5437, 2, ff
57, 48, 5437, 2, ff
58, 48, 5437, 2, ff
59, 48, 5437, 2, ff
60, 48, 5437, 2, fd
61, 48, 5437, 2, f3
62, 48, 5437, 2, df
63, 48, 5437, 2, ff
0, 56, 5437, 2, 12
6, 56, 5437, 2, 40
8, 56, 5437, 2, f7
9, 56, 5437, 2, ee
10, 56, 5437, 2, ff
11, 56, 5437, 2, ff
12, 56, 5437, 2, 7e
13, 56, 5437, 2, e7
14, 56, 5437, 2, ff
15, 56, 5437, 2, ff
16, 56, 5437, 2, ff
17, 56, 5437, 2, ff
18, 56, 5437, 2, ee
19, 56, 5437, 2, db
20, 56, 5437, 2, be
21, 56, 5437, 2, fb
22, 56, 5437, 2, fb
23, 56, 5437, 2, ff
24, 56, 5437, 2, ef
25, 56, 5437, 2, ff
26, 56, 5437, 2, df
27, 56, 5437, 2, 7f
28, 56, 5437, 2, f7
29, 56, 5437, 2, ff
30, 56, 5437, 2, ff
31, 56, 5437, 2, ff
32, 56, 5437, 2, 12
38, 56, 5437, 2, 40
40, 56, 5437, 2, ab
41, 56, 5437, 2, f7
42, 56, 5437, 2, 7b
43, 56, 5437, 2, 2e
44, 56, 5437, 2, f7
45, 56, 5437, 2, df
46, 56, 5437, 2, fe
47, 56, 5437, 2, af
48, 56, 5437, 2, fd
49, 56, 5437, 2, fe
50, 56, 5437, 2, bf
51, 56, 5437, 2, ff
52, 56, 5437, 2, fd
53, 56, 5437, 2, ff
54, 56, 5437, 2, 91
55, 56, 5437, 2, bf
56, 56, 5437, 2, ff
57, 56, 5437, 2, ff
58, 56, 5437, 2, ff
59, 56, 5437, 2, ff
60, 56, 5437, 2, fd
61, 56, 5437, 2, f3
62, 56, 5437, 2, df
63, 56, 5437, 2, df
0, 64, 5437, 2, ab
1, 64, 5437, 2, 36
2, 64, 5437, 2, ba
3, 64, 5437, 2, b6
4, 64, 5437, 2, f2
5, 64, 5437, 2, d1
6, 64, 5437, 2, 63
7, 64, 5437, 2, 4f
8, 64, 5437, 2, f7
9, 64, 5437, 2, ee
10, 64, 5437, 2, ff
11, 64, 5437, 2, ff
12, 64, 5437, 2, fe
13, 64, 5437, 2, e7
14, 64, 5437, 2, ff
15, 64, 5437, 2, ff
16, 64, 5437, 2, ff
17, 64, 5437, 2, fd
18, 64, 5437, 2, ee
19, 64, 5437, 2, db
20, 64, 5437, 2, be
21, 64, 5437, 2, fb
22, 64, 5437, 2, fb
23, 64, 5437, 2, ff
24, 64, 5437, 2, ef
25, 64, 5437, 2, ff
26, 64, 5437, 2, df
27, 64, 5437, 2, 7f
28, 64, 5437, 2, f7
29, 64, 5437, 2, ff
30, 64, 5437, 2, ff
31, 64, 5437, 2, ff
32, 64, 5437, 2, ab
33, 64, 5437, 2, 36
34, 64, 5437, 2, ba
35, 64, 5437, 2, b6
36, 64, 5437, 2, f2
37, 64, 5437, 2, d1
38, 64, 5437, 2, 63
39, 64, 5437, 2, 4f
40, 64, 5437, 2, ab
41, 64, 5437, 2, f7
42, 64, 5437, 2, 7b
43, 64, 5437, 2, 6e
44, 64, 5437, 2, f7
45, 64, 5437, 2, df
46, 64, 5437, 2, fe
47, 64, 5437, 2, bf
48, 64, 5437, 2, ff
49, 64, 5437, 2, fe
50, 64, 5437, 2, bf
51, 64, 5437, 2, ff
52, 64, 5437, 2, fd
53, 64, 5437, 2, ff
54, 64, 5437, 2, 91
55, 64, 5437, 2, bf
56, 64, 5437, 2, ff
57, 64, 5437, 2, ef
58, 64, 5437, 2, ff
59, 64, 5437, 2, ff
60, 64, 5437, 2, fd
61, 64, 5437, 2, f3
62, 64, 5437, 2, df
63, 64, 5437, 2, df
0, 72, 5437, 2, fb
1, 72, 5437, 2, ff
2, 72, 5437, 2, be
3, 72, 5437, 2, f7
4, 72, 5437, 2, ff
5, 72, 5437, 2, ff
6, 72, 5437, 2, 6f
7, 72, 5437, 2, 6f
8, 72, 5437, 2, a7
9, 72, 5437, 2, a8
10, 72, 5437, 2, 87
11, 72, 5437, 2, 83
12, 72, 5437, 2, a
13, 72, 5437, 2, a4
14, 72, 5437, 2, 13
15, 72, 5437, 2, 26
16, 72, 5437, 2, ff
17, 72, 5437, 2, ff
18, 72, 5437, 2, ee
19, 72, 5437, 2, db
20, 72, 5437, 2, be
21, 72, 5437, 2, fb
22, 72, 5437, 2, fb
23, 72, 5437, 2, ff
24, 72, 5437, 2, ef
25, 72, 5437, 2, ff
26, 72, 5437, 2, df
27, 72, 5437, 2, 7f
28, 72, 5437, 2, f7
29, 72, 5437, 2, ff
30, 72, 5437, 2, ff
31, 72, 5437, 2, ff
32, 72, 5437, 2, fb
33, 72, 5437, 2, ff
34, 72, 5437, 2, be
35, 72, 5437, 2, f7
36, 72, 5437, 2, ff
37, 72, 5437, 2, ff
38, 72, 5437, 2, 6f
39, 72, 5437, 2, 6f
40, 72, 5437, 2, ab
41, 72, 5437, 2, f7
42, 72, 5437, 2, 7b
43, 72, 5437, 2, 6e
44, 72, 5437, 2, f7
45, 72, 5437, 2, df
46, 72, 5437, 2, fe
47, 72, 5437, 2, bf
48, 72, 5437, 2, ff
49, 72, 5437, 2, fe
50, 72, 5437, 2, bf
51, 72, 5437, 2, ff
52, 72, 5437, 2, fd
53, 72, 5437, 2, ff
54, 72, 5437, 2, 91
55, 72, 5437, 2, bf
56, 72, 5437, 2, ff
57, 72, 5437, 2, ef
58, 72, 5437, 2, ff
59, 72, 5437, 2, ff
60, 72, 5437, 2, fd
61, 72, 5437, 2, f3
62, 72, 5437, 2, df
63, 72, 5437, 2, df
0, 80, 5437, 2, fb
1, 80, 5437, 2, ff
2, 80, 5437, 2, be
3, 80, 5437, 2, f7
4, 80, 5437, 2, ff
5, 80, 5437, 2, ff
6, 80, 5437, 2, 6f
7, 80, 5437, 2, 6f
8, 80, 5437, 2, 5
9, 80, 5437, 2, 28
10, 80, 5437, 2, 2
12, 80, 5437, 2, 2
13, 80, 5437, 2, 80
15, 80, 5437, 2, 6
16, 80, 5437, 2, ff
17, 80, 5437, 2, ff
18, 80, 5437, 2, ee
19, 80, 5437, 2, db
20, 80, 5437, 2, be
21, 80, 5437, 2, fb
22, 80, 5437, 2, fb
23, 80, 5437, 2, ff
24, 80, 5437, 2, ef
25, 80, 5437, 2, ff
26, 80, 5437, 2, df
27, 80, 5437, 2, 7f
28, 80, 5437, 2, f7
29, 80, 5437, 2, ff
30, 80, 5437, 2, ff
31, 80, 5437, 2, ff
32, 80, 5437, 2, fb
33, 80, 5437, 2, ff
34, 80, 5437, 2, be
35, 80, 5437, 2, f7
36, 80, 5437, 2, ff
37, 80, 5437, 2, ff
38, 80, 5437, 2, 6f
39, 80, 5437, 2, 6f
40, 80, 5437, 2, ab
41, 80, 5437, 2, f7
42, 80, 5437, 2, 7b
43, 80, 5437, 2, ee
44, 80, 5437, 2, ff
45, 80, 5437, 2, df
46, 80, 5437, 2, fe
47, 80, 5437, 2, bf
48, 80, 5437, 2, ff
49, 80, 5437, 2, fe
50, 80, 5437, 2, bf
51, 80, 5437, 2, ff
52, 80, 5437, 2, fd
53, 80, 5437, 2, ff
54, 80, 5437, 2, 99
55, 80, 5437, 2, bf
56, 80, 5437, 2, ff
57, 80, 5437, 2, ff
58, 80, 5437, 2, ff
59, 80, 5437, 2, ff
60, 80, 5437, 2, fd
61, 80, 5437, 2, f3
62, 80, 5437, 2, df
63, 80, 5437, 2, df
0, 88, 5437, 2, fb
1, 88, 5437, 2, ff
2, 88, 5437, 2, be
3, 88, 5437, 2, f7
4, 88, 5437, 2, ff
5, 88, 5437, 2, ff
6, 88, 5437, 2, 6f
7, 88, 5437, 2, 6f
8, 88, 5437, 2, 5
9, 88, 5437, 2, 28
10, 88, 5437, 2, 2
12, 88, 5437, 2, 2
13, 88, 5437, 2, 84
14, 88, 5437, 2, 3
15, 88, 5437, 2, 6
16, 88, 5437, 2, ff
17, 88, 5437, 2, ff
18, 88, 5437, 2, ee
19, 88, 5437, 2, db
20, 88, 5437, 2, be
21, 88, 5437, 2, fb
22, 88, 5437, 2, fb
23, 88, 5437, 2, ff
24, 88, 5437, 2, ef
25, 88, 5437, 2, ff
26, 88, 5437, 2, df
27, 88, 5437, 2, 7f
28, 88, 5437, 2, f7
29, 88, 5437, 2, ff
30, 88, 5437, 2, ff
31, 88, 5437, 2, ff
32, 88, 5437, 2, fb
33, 88, 5437, 2, ff
34, 88, 5437, 2, be
35, 88, 5437, 2, f7
36, 88, 5437, 2, ff
37, 88, 5437, 2, ff
38, 88, 5437, 2, 6f
39, 88, 5437, 2, 6f
40, 88, 5437, 2, eb
41, 88, 5437, 2, f7
42, 88, 5437, 2, 7b
43, 88, 5437, 2, ee
44, 88, 5437, 2, ff
45, 88, 5437, 2, df
46, 88, 5437, 2, fe
47, 88, 5437, 2, bf
48, 88, 5437, 2, ff
49, 88, 5437, 2, fe
50, 88, 5437, 2, bf
51, 88, 5437, 2, ff
52, 88, 5437, 2, fd
53, 88, 5437, 2, ff
54, 88, 5437, 2, 91
55, 88, 5437, 2, bf
56, 88, 5437, 2, ff
57, 88, 5437, 2, ff
58, 88, 5437, 2, ff
59, 88, 5437, 2, ff
60, 88, 5437, 2, fd
61, 88, 5437, 2, f3
62, 88, 5437, 2, df
63, 88, 5437, 2, df
0, 96, 5437, 2, fb
1, 96, 5437, 2, ff
2, 96, 5437, 2, be
3, 96, 5437, 2, f7
4, 96, 5437, 2, ff
5, 96, 5437, 2, ff
6, 96, 5437, 2, 6f
7, 96, 5437, 2, 6f
8, 96, 5437, 2, f7
9, 96, 5437, 2, ff
10, 96, 5437, 2, ff
11, 96, 5437, 2, ff
12, 96, 5437, 2, ff
13, 96, 5437, 2, ff
14, 96, 5437, 2, ff
15, 96, 5437, 2, ff
16, 96, 5437, 2, ff
17, 96, 5437, 2, fd
18, 96, 5437, 2, ee
19, 96, 5437, 2, db
20, 96, 5437, 2, be
21, 96, 5437, 2, fb
22, 96, 5437, 2, fb
23, 96, 5437, 2, ff
24, 96, 5437, 2, ef
25, 96, 5437, 2, ff
26, 96, 5437, 2, df
27, 96, 5437, 2, 7f
28, 96, 5437, 2, f7
29, 96, 5437, 2, ff
30, 96, 5437, 2, ff
31, 96, 5437, 2, ff
32, 96, 5437, 2, fb
33, 96, 5437, 2, ff
34, 96, 5437, 2, be
35, 96, 5437, 2, f7
36, 96, 5437, 2, ff
37, 96, 5437, 2, ff
38, 96, 5437, 2, 6f
39, 96, 5437, 2, 6f
40, 96, 5437, 2, ab
41, 96, 5437, 2, ff
42, 96, 5437, 2, 7b
43, 96, 5437, 2, 6e
44, 96, 5437, 2, ff
45, 96, 5437, 2, df
46, 96, 5437, 2, fe
47, 96, 5437, 2, bf
48, 96, 5437, 2, ff
49, 96, 5437, 2, fe
50, 96, 5437, 2, bf
51, 96, 5437, 2, ff
52, 96, 5437, 2, fd
53, 96, 5437, 2, ff
54, 96, 5437, 2, 91
55, 96, 5437, 2, bf
56, 96, 5437, 2, ff
57, 96, 5437, 2, ef
58, 96, 5437, 2, ff
59, 96, 5437, 2, ff
60, 96, 5437, 2, fd
61, 96, 5437, 2, f3
62, 96, 5437, 2, df
63, 96, 5437, 2, ff
0, 104, 5437, 2, fb
1, 104, 5437, 2, ff
2, 104, 5437, 2, be
3, 104, 5437, 2, f7
4, 104, 5437, 2, ff
5, 104, 5437, 2, ff
6, 104, 5437, 2, 6f
7, 104, 5437, 2, 6f
8, 104, 5437, 2, ff
9, 104, 5437, 2, ff
10, 104, 5437, 2, ff
11, 104, 5437, 2, ff
12, 104, 5437, 2, ff
13, 104, 5437, 2, ff
14, 104, 5437, 2, ff
15, 104, 5437, 2, ff
16, 104, 5437, 2, ff
17, 104, 5437, 2, fe
18, 104, 5437, 2, ee
19, 104, 5437, 2, db
20, 104, 5437, 2, be
21, 104, 5437, 2, fb
22, 104, 5437, 2, fb
23, 104, 5437, 2, ff
24, 104, 5437, 2, ef
25, 104, 5437, 2, ff
26, 104, 5437, 2, df
27, 104, 5437, 2, 7f
28, 104, 5437, 2, f7
29, 104, 5437, 2, ff
30, 104, 5437, 2, ff
31, 104, 5437, 2, ff
32, 104, 5437, 2, fb
33, 104, 5437, 2, ff
34, 104, 5437, 2, be
35, 104, 5437, 2, f7
36, 104, 5437, 2, ff
37, 104, 5437, 2, ff
38, 104, 5437, 2, 6f
39, 104, 5437, 2, 6f
40, 104, 5437, 2, ab
41, 104, 5437, 2, f7
42, 104, 5437, 2, 7b
43, 104, 5437, 2, ee
44, 104, 5437, 2, ff
45, 104, 5437, 2, df
46, 104, 5437, 2, fe
47, 104, 5437, 2, bf
48, 104, 5437, 2, ff
49, 104, 5437, 2, fe
50, 104, 5437, 2, bf
51, 104, 5437, 2, ff
52, 104, 5437, 2, fd
53, 104, 5437, 2, ff
54, 104, 5437, 2, 99
55, 104, 5437, 2, bf
56, 104, 5437, 2, ff
57, 104, 5437, 2, ff
58, 104, 5437, 2, ff
59, 104, 5437, 2, ff
60, 104, 5437, 2, fd
61, 104, 5437, 2, f3
62, 104, 5437, 2, df
63, 104, 5437, 2, ff
0, 112, 5437, 2, fb
1, 112, 5437, 2, ff
2, 112, 5437, 2, be
3, 112, 5437, 2, f7
4, 112, 5437, 2, ff
5, 112, 5437, 2, ff
6, 112, 5437, 2, 6f
7, 112, 5437, 2, 6f
8, 112, 5437, 2, ff
9, 112, 5437, 2, ff
10, 112, 5437, 2, ff
11, 112, 5437, 2, ff
12, 112, 5437, 2, ff
13, 112, 5437, 2, ff
14, 112, 5437, 2, ff
15, 112, 5437, 2, ff
16, 112, 5437, 2, ff
17, 112, 5437, 2, ff
18, 112, 5437, 2, ee
19, 112, 5437, 2, db
20, 112, 5437, 2, be
21, 112, 5437, 2, fb
22, 112, 5437, 2, fb
23, 112, 5437, 2, ff
24, 112, 5437, 2, ef
25, 112, 5437, 2, ff
26, 112, 5437, 2, df
27, 112, 5437, 2, 7f
28, 112, 5437, 2, f7
29, 112, 5437, 2, ff
30, 112, 5437, 2, ff
31, 112, 5437, 2, ff
32, 112, 5437, 2, fb
33, 112, 5437, 2, ff
34, 112, 5437, 2, be
35, 112, 5437, 2, f7
36, 112, 5437, 2, ff
37, 112, 5437, 2, ff
38, 112, 5437, 2, 6f
39, 112, 5437, 2, 6f
40, 112, 5437, 2, ab
41, 112, 5437, 2, f7
42, 112, 5437, 2, 7b
43, 112, 5437, 2, 2e
44, 112, 5437, 2, f7
45, 112, 5437, 2, df
46, 112, 5437, 2, fe
47, 112, 5437, 2, bf
48, 112, 5437, 2, ff
49, 112, 5437, 2, fe
50, 112, 5437, 2, bf
51, 112, 5437, 2, ff
52, 112, 5437, 2, fd
