0, 0, 751, 0, 0
1, 0, 751, 0, 0
2, 0, 751, 0, 0
3, 0, 751, 0, 0
4, 0, 751, 0, 0
5, 0, 751, 0, 0
6, 0, 751, 0, 2a
7, 0, 751, 0, 4e
8, 0, 751, 0, 0
9, 0, 751, 0, 0
10, 0, 751, 0, 0
11, 0, 751, 0, 0
12, 0, 751, 0, 0
13, 0, 751, 0, 0
14, 0, 751, 0, b6
15, 0, 751, 0, c5
16, 0, 751, 0, 0
17, 0, 751, 0, 0
18, 0, 751, 0, 0
19, 0, 751, 0, 0
20, 0, 751, 0, 0
21, 0, 751, 0, 0
22, 0, 751, 0, 33
23, 0, 751, 0, a2
24, 0, 751, 0, 0
25, 0, 751, 0, 0
26, 0, 751, 0, 0
27, 0, 751, 0, 0
28, 0, 751, 0, 0
29, 0, 751, 0, 0
30, 0, 751, 0, f0
31, 0, 751, 0, 5d
32, 0, 751, 0, 0
33, 0, 751, 0, 0
34, 0, 751, 0, 0
35, 0, 751, 0, 0
36, 0, 751, 0, 0
37, 0, 751, 0, 0
38, 0, 751, 0, 2a
39, 0, 751, 0, 4e
40, 0, 751, 0, 0
41, 0, 751, 0, 0
42, 0, 751, 0, 0
43, 0, 751, 0, 0
44, 0, 751, 0, 0
45, 0, 751, 0, 0
46, 0, 751, 0, 71
47, 0, 751, 0, 44
48, 0, 751, 0, 0
49, 0, 751, 0, 0
50, 0, 751, 0, 0
51, 0, 751, 0, 0
52, 0, 751, 0, 0
53, 0, 751, 0, 0
54, 0, 751, 0, 92
55, 0, 751, 0, c5
56, 0, 751, 0, 0
57, 0, 751, 0, 0
58, 0, 751, 0, 0
59, 0, 751, 0, 0
60, 0, 751, 0, 0
61, 0, 751, 0, 0
62, 0, 751, 0, b7
63, 0, 751, 0, 9d
0, 8, 751, 0, 0
1, 8, 751, 0, 0
2, 8, 751, 0, 0
3, 8, 751, 0, 0
4, 8, 751, 0, 0
5, 8, 751, 0, 0
6, 8, 751, 0, 36
7, 8, 751, 0, df
